method,topology,regime,duplication,schedule,seed,rmse,rmse_vs_oracle,nll,coverage95,prec_trace_ratio,prec_rel_error,confidence,confidence_oracle,consensus_spread
naive_sum,grid,duplicate,4,sync,1,0.3854969655722479,0.1388114229369779,8.901989583429837e+18,0.0,5.18485868465451e+18,5.397804580382658e+18,89.43943157758434,3.5056175426557514,1.9249796710811324
mean_pool,grid,duplicate,4,sync,1,0.7941983140637335,0.35619210740541035,4.657813965805155,1.0,0.2250826137864851,0.8013175512877238,0.724225470763069,3.5056175426557514,5.8304016711696605e-05
cov_int,grid,duplicate,4,sync,1,0.738637296723122,0.29440327327292504,4.537922819882389,1.0,0.2453672632591114,0.7836442878459604,0.8868248374664021,3.5056175426557514,1.8207657603852567e-14
inv_cov_int,grid,duplicate,4,sync,1,0.704604373701584,0.2561637053796022,4.393611498617195,1.0,0.2349718109974078,0.798677267373719,0.808465731526689,3.5056175426557514,5.8735767360929e-09
bp_backtrack,grid,duplicate,4,sync,1,0.4078602414745245,0.18518806955064654,1.0284575726460686e+16,0.0,5754178947538183.0,6003647862506558.0,75.81000463955357,3.5056175426557514,2.439134400367749
bp_cavity,grid,duplicate,4,sync,1,0.38269255621816545,0.16596004120344182,31899263939.419777,0.0,19335637378.512108,20082909065.720154,50.70869581551925,3.5056175426557514,1.4224943446502536
bp_trw,grid,duplicate,4,sync,1,0.37380597525591974,0.1501086389520624,19666.194052067818,0.0,12109.215778787682,12567.305099806823,22.151193981724866,3.5056175426557514,1.195549770187256
ec_exact,grid,duplicate,4,async,1,0.46915486052391275,3.2997294408026163e-16,2.5698137118909217,1.0,1.0000000000000004,1.106785574263769e-15,3.505617542655752,3.5056175426557514,2.220446049250313e-15
naive_sum,grid,duplicate,4,async,1,0.5915133504745007,0.23010580509452228,3749721757707.162,0.0,1098744656816.8984,1189432248973.3516,58.362545285322625,3.5056175426557514,4.029092843428479
mean_pool,grid,duplicate,4,async,1,0.8306743672313077,0.38910344672221997,4.814844690817346,1.0,0.23134530508239992,0.7923254383970276,0.7650992948941361,3.5056175426557514,0.0004686718785837929
cov_int,grid,duplicate,4,async,1,0.7856138579803198,0.33888849113435804,4.723271389844715,1.0,0.24673729389592566,0.7792012992592849,0.8913100451272288,3.5056175426557514,4.878283332843125e-10
inv_cov_int,grid,duplicate,4,async,1,0.7038862518827177,0.33389773997596095,4.037838552557786,1.0,0.31778657306615343,0.7295239725473379,1.2781214572846,3.5056175426557514,1.4828236860608968e-08
bp_backtrack,grid,duplicate,4,async,1,0.5533758461034716,0.22359205461316006,8511840217.907924,0.0,2669575257.775279,2895051225.982175,46.44950907645182,3.5056175426557514,3.756099670273578
bp_cavity,grid,duplicate,4,async,1,0.5091882786694176,0.1923019927608789,1352894.5566329677,0.0,521076.7304579186,557809.9851125863,29.470305210607595,3.5056175426557514,2.9543896906511407
bp_trw,grid,duplicate,4,async,1,0.4264114150228096,0.13992003232559383,279.8472230907274,0.0,146.6709468616063,152.933213119638,13.264442561261935,3.5056175426557514,1.8664552737595805
ec_exact,grid,duplicate,4,lossy,1,0.46915486052391253,4.717264201252272e-16,2.5698137118909194,1.0,1.0000000000000009,1.338485846704609e-15,3.5056175426557523,3.5056175426557514,1.7763568394002505e-15
naive_sum,grid,duplicate,4,lossy,1,0.42671977048125,0.13626958998436448,121807811973.50508,0.0,62773148450.20357,67749446082.21003,52.815765599919445,3.5056175426557514,3.6801921381470066
mean_pool,grid,duplicate,4,lossy,1,0.8290314923416803,0.39290644878485137,4.7516874081280935,1.0,0.2216134900260432,0.8033607930468649,0.6881351890159302,3.5056175426557514,0.00022903739240864862
cov_int,grid,duplicate,4,lossy,1,0.7551725390721471,0.3109303276664881,4.57066610539853,1.0,0.24402930744079993,0.7847368528719032,0.8781528074350609,3.5056175426557514,4.103672957000981e-11
inv_cov_int,grid,duplicate,4,lossy,1,0.6836795679376335,0.3446243060547119,3.8101559108849,1.0,0.33532567143242326,0.695655429957116,1.3793539939385893,3.5056175426557514,0.12776494648161507
bp_backtrack,grid,duplicate,4,lossy,1,0.37838663690536484,0.14652432644634178,798878191.8642094,0.0,460285695.4553149,488753806.04472023,43.03843079985858,3.5056175426557514,4.054384307399538
bp_cavity,grid,duplicate,4,lossy,1,0.3483433299330064,0.15035954479536753,179393.40695469367,0.0,119146.78012627,124213.57559373177,26.648518866746436,3.5056175426557514,2.5381221084129812
bp_trw,grid,duplicate,4,lossy,1,0.3624652739530768,0.1405118554955389,113.31014664459114,0.0,77.0711548741927,78.91791275245336,12.042829562377324,3.5056175426557514,1.3430879642982418
ec_exact,grid,duplicate,4,delayed,1,0.46915486052391264,4.643092061724548e-16,2.56981371189092,1.0,1.0000000000000007,1.0817888458173597e-15,3.5056175426557523,3.5056175426557514,1.7763568394002505e-15
naive_sum,grid,duplicate,4,delayed,1,0.42263775266353687,0.13105410686043822,41345343.30574598,0.0,19584982.27701785,20791911.942713626,36.568562402245774,3.5056175426557514,3.932801207839212
mean_pool,grid,duplicate,4,delayed,1,0.800143413471291,0.36203534166780893,4.689853090731983,1.0,0.22694793008889838,0.7981192586175991,0.7346686782880928,3.5056175426557514,0.005458686047106531
cov_int,grid,duplicate,4,delayed,1,0.7138533873875056,0.2724561412416895,4.430534299097365,1.0,0.2429367454821197,0.7876864979677476,0.8736913715359333,3.5056175426557514,3.829090923224143e-07
inv_cov_int,grid,duplicate,4,delayed,1,0.8187296438054142,0.3732343342657942,4.628948402324976,1.0,0.28304852613107445,0.738376832123875,1.0940929498772918,3.5056175426557514,1.7630068478435845e-05
bp_backtrack,grid,duplicate,4,delayed,1,0.5533758461034716,0.22359205461316006,8511840217.907924,0.0,2669575257.775279,2895051225.982175,46.44950907645182,3.5056175426557514,3.756099670273578
bp_cavity,grid,duplicate,4,delayed,1,0.5091882786694176,0.1923019927608789,1352894.5566329677,0.0,521076.7304579186,557809.9851125863,29.470305210607595,3.5056175426557514,2.9543896906511407
bp_trw,grid,duplicate,4,delayed,1,0.4264114150228096,0.13992003232559383,279.8472230907274,0.0,146.6709468616063,152.933213119638,13.264442561261935,3.5056175426557514,1.8664552737595805
ec_exact,grid,duplicate,4,repeating,1,0.46915486052391253,5.384224254287733e-16,2.5698137118909186,1.0,1.0000000000000007,1.2564616986813709e-15,3.5056175426557523,3.5056175426557514,3.1086244689504383e-15
naive_sum,grid,duplicate,4,repeating,1,0.4665675826027757,0.12465627847042622,13637419467.613033,0.0,5086300926.5109215,5390170100.606225,47.550350657986144,3.5056175426557514,4.64518689201924
mean_pool,grid,duplicate,4,repeating,1,0.7804484632929105,0.33814949944311956,4.656652668419172,1.0,0.23897144099817164,0.7861770565004272,0.8282696393600354,3.5056175426557514,0.0008357566676095995
cov_int,grid,duplicate,4,repeating,1,0.7120449501401498,0.270729318539274,4.408104828797464,1.0,0.24412667183317144,0.7867733007881087,0.8800977383536197,3.5056175426557514,3.0697834718651507e-08
inv_cov_int,grid,duplicate,4,repeating,1,0.730281832840145,0.27875972857337683,4.300870433023458,1.0,0.30580623915889454,0.7161967279255382,1.220326065485685,3.5056175426557514,5.951019105499e-06
bp_backtrack,grid,duplicate,4,repeating,1,0.5533758461034716,0.22359205461316006,8511840217.907924,0.0,2669575257.775279,2895051225.982175,46.44950907645182,3.5056175426557514,3.756099670273578
bp_cavity,grid,duplicate,4,repeating,1,0.5091882786694176,0.1923019927608789,1352894.5566329677,0.0,521076.7304579186,557809.9851125863,29.470305210607595,3.5056175426557514,2.9543896906511407
bp_trw,grid,duplicate,4,repeating,1,0.4264114150228096,0.13992003232559383,279.8472230907274,0.0,146.6709468616063,152.933213119638,13.264442561261935,3.5056175426557514,1.8664552737595805
ec_exact,grid,duplicate,4,adversarial,1,0.46915486052391264,5.11580852027212e-16,2.5698137118909194,1.0,1.0000000000000004,1.1685035668474398e-15,3.505617542655752,3.5056175426557514,3.552713678800501e-15
naive_sum,grid,duplicate,4,adversarial,1,0.3888338193826215,0.15904449382153985,2248879.242911171,0.0,1102145.754618689,1132043.8668732648,31.01556175451801,3.5056175426557514,3.645327246307577
mean_pool,grid,duplicate,4,adversarial,1,0.7807539565010793,0.34524034648662427,4.653460008711932,1.0,0.226605949915295,0.8012691760285277,0.7393417070031307,3.5056175426557514,0.03831870905219392
cov_int,grid,duplicate,4,adversarial,1,0.7187721103225598,0.2672800740475032,4.4357360247649655,1.0,0.24522320059454408,0.7832624474988499,0.8852190566881362,3.5056175426557514,3.071743992466569e-05
inv_cov_int,grid,duplicate,4,adversarial,1,0.7341541668696783,0.2917589530286821,4.3188460970144025,1.0,0.25725951424531845,0.7764204968638699,0.9601176168857439,3.5056175426557514,0.004898752583068378
bp_backtrack,grid,duplicate,4,adversarial,1,0.37838663690536484,0.14652432644634178,798878191.8642094,0.0,460285695.4553149,488753806.04472023,43.03843079985858,3.5056175426557514,4.054384307399538
bp_cavity,grid,duplicate,4,adversarial,1,0.3483433299330064,0.15035954479536753,179393.40695469367,0.0,119146.78012627,124213.57559373177,26.648518866746436,3.5056175426557514,2.5381221084129812
bp_trw,grid,duplicate,4,adversarial,1,0.3624652739530768,0.1405118554955389,113.31014664459114,0.0,77.0711548741927,78.91791275245336,12.042829562377324,3.5056175426557514,1.3430879642982418
ec_exact,grid,duplicate,16,sync,1,0.46915486052391253,5.557753006786433e-16,2.5698137118909194,1.0,1.0000000000000004,1.0982168942826467e-15,3.5056175426557514,3.5056175426557514,2.6645352591003757e-15
naive_sum,grid,duplicate,16,sync,1,0.37629528143827895,0.12376008227878016,3.5395212521187963e+19,0.0,2.2017190668633276e+19,2.270653125200187e+19,92.36393762190593,3.5056175426557514,1.9249967430732369
mean_pool,grid,duplicate,16,sync,1,0.7981649906523431,0.3615297575049096,4.659985237937335,1.0,0.22479078443511386,0.8022791856383711,0.7241649930012284,3.5056175426557514,2.5883977683216486e-05
cov_int,grid,duplicate,16,sync,1,0.7338870285620995,0.28290969434313606,4.517798181317833,1.0,0.24994781447336933,0.7795885649362031,0.9121709123949804,3.5056175426557514,3.1086244689504383e-15
inv_cov_int,grid,duplicate,16,sync,1,0.6596559496288862,0.3111242789817139,3.7836000886833805,1.0,0.30314041997238206,0.7250337013643655,1.1648552962996843,3.5056175426557514,6.172462541087498e-10
bp_backtrack,grid,duplicate,16,sync,1,0.3761338515014445,0.12711019748971297,3.974747716408618e+16,0.0,2.4434774935123184e+16,2.523193096106671e+16,78.75165058638788,3.5056175426557514,2.0697082320697717
bp_cavity,grid,duplicate,16,sync,1,0.3683709178290673,0.1394234367343083,126457748329.78322,0.0,80052499442.79207,82714728461.96863,53.57435736987631,3.5056175426557514,1.1920124911271799
bp_trw,grid,duplicate,16,sync,1,0.36846748017155684,0.13806777466423698,78842.01821213216,0.0,50133.55648446022,51781.40766000924,25.009532245191238,3.5056175426557514,1.105345631129726
ec_exact,grid,duplicate,16,async,1,0.46915486052391253,5.301235420812653e-16,2.5698137118909194,1.0,1.0000000000000004,1.0873938037566734e-15,3.5056175426557514,3.5056175426557514,2.220446049250313e-15
naive_sum,grid,duplicate,16,async,1,0.3891085291979844,0.1326885234178004,7302797683113.693,0.0,4478440426998.161,4621547889394.111,61.297083295445894,3.5056175426557514,4.030252637258002
mean_pool,grid,duplicate,16,async,1,0.8015741263357901,0.3649340966531594,4.672166079432822,1.0,0.2237824730875426,0.8033426547018917,0.7155758346363658,3.5056175426557514,0.00011599603500833666
cov_int,grid,duplicate,16,async,1,0.7341223527449359,0.28314585357680677,4.518885781253209,1.0,0.24983093080802324,0.7795442492520475,0.9116331847355972,3.5056175426557514,5.6207039023092875e-11
inv_cov_int,grid,duplicate,16,async,1,0.6292877981259408,0.283564988870461,3.5506762753986383,1.0,0.36846279080776273,0.6545958985931795,1.5312105647061678,3.5056175426557514,0.25507590878332786
bp_backtrack,grid,duplicate,16,async,1,0.36317719482375976,0.13486765539971432,17737852977.50028,0.0,11613132988.808647,11994410180.816164,49.51481698603484,3.5056175426557514,3.755911008310605
bp_cavity,grid,duplicate,16,async,1,0.33625955073785796,0.16041451177062885,2709907.6831655027,0.0,2110997.2125924486,2177890.1412875103,32.370965925840025,3.5056175426557514,2.9544313671275404
bp_trw,grid,duplicate,16,async,1,0.3541768919407678,0.1505717820317112,841.506331757133,0.0,592.7141244938005,611.204353289253,16.100840229768828,3.5056175426557514,1.872581711459869
ec_exact,grid,duplicate,16,lossy,1,0.46915486052391253,5.614653384334872e-16,2.5698137118909194,1.0,1.0000000000000004,1.0709595647609397e-15,3.5056175426557514,3.5056175426557514,2.220446049250313e-15
naive_sum,grid,duplicate,16,lossy,1,0.38157496497791604,0.2152828685778698,367413200464.61127,0.0,235050088573.33417,243801545500.12085,55.52158908285686,3.5056175426557514,3.6818029353109125
mean_pool,grid,duplicate,16,lossy,1,0.7865662686919674,0.3456620036994529,4.614282471811923,1.0,0.22542859974453042,0.8012443702229376,0.7279206360506796,3.5056175426557514,0.00030164820652323066
cov_int,grid,duplicate,16,lossy,1,0.7341079159956964,0.2830132881248212,4.519172269372392,1.0,0.24989203365089163,0.7795393230158382,0.911985973289513,3.5056175426557514,1.7108769956308834e-10
inv_cov_int,grid,duplicate,16,lossy,1,0.8197812653803482,0.4086131369965533,4.385356987430322,1.0,0.33408761964178635,0.7086448932998063,1.3127103881541873,3.5056175426557514,4.17110452177738e-06
bp_backtrack,grid,duplicate,16,lossy,1,0.3783313512765962,0.21149351711806785,2825715805.777021,0.0,1744337976.745811,1811812329.5978255,45.72346660933803,3.5056175426557514,4.055084322759015
bp_cavity,grid,duplicate,16,lossy,1,0.3800631825500016,0.19164808365195862,740202.5708304904,0.0,458892.2964237229,474946.26681673876,29.336036070466662,3.5056175426557514,2.538095532635772
bp_trw,grid,duplicate,16,lossy,1,0.37387138399050035,0.1590762081299231,487.7907869713548,0.0,308.0921208441724,317.6249829191612,14.81109052141964,3.5056175426557514,1.3455616203325125
ec_exact,grid,duplicate,16,delayed,1,0.4691548605239126,4.99152423079136e-16,2.56981371189092,1.0,1.0000000000000004,1.0886650950841297e-15,3.5056175426557514,3.5056175426557514,2.220446049250313e-15
naive_sum,grid,duplicate,16,delayed,1,0.41579221745462924,0.12696790453948328,166106408.76534098,0.0,83470789.16450024,86096243.65689357,39.563072323627665,3.5056175426557514,3.928571963047162
mean_pool,grid,duplicate,16,delayed,1,0.8020749313867779,0.36387544717450737,4.689526662954309,1.0,0.2256411863083469,0.8014572445172788,0.7312754446793251,3.5056175426557514,0.0012054673180611486
cov_int,grid,duplicate,16,delayed,1,0.7349215329407216,0.2837387424921094,4.521111816704033,1.0,0.24980812620393664,0.779727817567589,0.9114910594761831,3.5056175426557514,1.016014420374134e-06
inv_cov_int,grid,duplicate,16,delayed,1,0.8485538576263323,0.43953283701722534,4.594284563295449,1.0,0.3397998243271607,0.7008075085047857,1.3359711642969598,3.5056175426557514,0.0916967519156584
bp_backtrack,grid,duplicate,16,delayed,1,0.36317719482375976,0.13486765539971432,17737852977.50028,0.0,11613132988.808647,11994410180.816164,49.51481698603484,3.5056175426557514,3.755911008310605
bp_cavity,grid,duplicate,16,delayed,1,0.33625955073785796,0.16041451177062885,2709907.6831655027,0.0,2110997.2125924486,2177890.1412875103,32.370965925840025,3.5056175426557514,2.9544313671275404
bp_trw,grid,duplicate,16,delayed,1,0.3541768919407678,0.1505717820317112,841.506331757133,0.0,592.7141244938005,611.204353289253,16.100840229768828,3.5056175426557514,1.872581711459869
ec_exact,grid,duplicate,16,repeating,1,0.46915486052391253,5.192351090568132e-16,2.5698137118909194,1.0,1.0000000000000004,1.1597883295879497e-15,3.5056175426557514,3.5056175426557514,2.6645352591003757e-15
naive_sum,grid,duplicate,16,repeating,1,0.4237775460342405,0.07729597067298938,39083216459.637146,0.0,19467323267.370193,20144133606.971222,50.38360725413677,3.5056175426557514,4.6453708706337835
mean_pool,grid,duplicate,16,repeating,1,0.8118928127936126,0.37695097401028343,4.730553961740791,1.0,0.2230748936236662,0.804066049147553,0.7095092935864542,3.5056175426557514,0.00041575864945775365
cov_int,grid,duplicate,16,repeating,1,0.7341717484767096,0.28319164463852575,4.5189147278657185,1.0,0.2498073877292845,0.7795693946447165,0.9114922734083093,3.5056175426557514,2.2924861120543483e-08
inv_cov_int,grid,duplicate,16,repeating,1,0.7147549885014111,0.3020488484178699,4.091032532784977,1.0,0.31518311272751065,0.7157912848494747,1.2361795835382656,3.5056175426557514,4.577267187499956e-08
bp_backtrack,grid,duplicate,16,repeating,1,0.36317719482375976,0.13486765539971432,17737852977.50028,0.0,11613132988.808647,11994410180.816164,49.51481698603484,3.5056175426557514,3.755911008310605
bp_cavity,grid,duplicate,16,repeating,1,0.33625955073785796,0.16041451177062885,2709907.6831655027,0.0,2110997.2125924486,2177890.1412875103,32.370965925840025,3.5056175426557514,2.9544313671275404
bp_trw,grid,duplicate,16,repeating,1,0.3541768919407678,0.1505717820317112,841.506331757133,0.0,592.7141244938005,611.204353289253,16.100840229768828,3.5056175426557514,1.872581711459869
ec_exact,grid,duplicate,16,adversarial,1,0.46915486052391253,5.408356043498458e-16,2.5698137118909194,1.0,1.0000000000000004,1.1314897938567291e-15,3.5056175426557514,3.5056175426557514,2.6645352591003757e-15
